sent_id,sent_text,sent_label1,sent_label2,sent_label3
3481-95742-2,"Impuesto para todos y todas particulares, entidades financieras, administraciones públicas, .",YES,CLAIM,NONE
3481-95742-3,Y hablo siendo propietario.,NO,SPAM,NONE
3587-0-0,Fuera motos y bicicletas del carril autobús,YES,CLAIM,NONE
3587-0-0,"¿Por qué los que utilizamos el transporte público debemos ser penalizados compartiendo nuestro carril, lo que disminuye nuestra velocidad, ya de por sí inferior a la media.",NO,SPAM,NONE
3587-35845-0,"Supongo que habrás querido referirte a las bicicletas, porque son los únicos que pueden entorpecer el tráfico de los autobuses y de todos los vehículos, sean públicos o privados Coincido contigo en que es frustrante que el autobús tenga que ir a 10 km por hora, por culpa de una bicicleta o varias que ocupan su carril.",YES,CLAIM,NONE
3587-35845-1,"Porque lo que es imposible es que una moto obstaculice un autobús, del todo imposible porque corren mucho más y no hacen paradas.",YES,PREMISE,REASON
3587-35863-0,"Como comentaba a otro ciudadano, las motos lo utilizan para adelantar, cambiando de carril cuando les interesa y más de una y dos veces los autobuses tiene que frenar en seco, con el consiguiente peligro para los ocupantes cuando las motos se meten a saco delante de ellos.",YES,CLAIM,NONE
3587-35863-1,"Si lo tuvieran prohibido, se evitaría esto.",YES,PREMISE,CONDITION
3587-35863-2,Eso por no hablar de cuando paran para aparcar en la acera y el autobús debe adelantarlas.,YES,PREMISE,RESULT
3587-35863-3,No me refería sólo al caso de circulación en condiciones óptimas por gente responsable.,YES,PREMISE,PRECISION
3587-35875-0,Pues a eso he de decirte que yo soy uno de esos usuario que viajo en moto por el carril autobús.,NO,SPAM,NONE
3587-35875-1,"Pero en mi vida he hecho frenar a un autobús, más bien siempre ha sido todo lo contrario.",YES,CLAIM,NONE
3587-35875-2,Pero no me quejo porque el carril es del autobús y los demás tenemos que usarlo sin estorbar.,YES,PREMISE,OPPOSITION
3587-35875-3,"En cuanto a esos motoristas que comentas, seguramente los hay.",YES,PREMISE,OPPOSITION
3587-35875-4,"Yo no he visto a ningún autobús dar frenazo por eso, pero seguramente haya ocurrido.",YES,CLAIM,NONE
3587-35875-5,"De todas formas, creo que eso debe ocurrir muy pocas veces.",YES,PREMISE,ADDITION
3587-35875-6,Me baso en mi experiencia diaria para decir esto.,YES,PREMISE,PRECISION
3587-83418-0,"Pues leyendote más me pareces un taxista al que le molesta las motos, que en un usuario preocupado por que los autobuses puedan tener que parar en en algún momento.",YES,CLAIM,NONE
3587-83418-1,"Más bien el único que a mi entender puede tener conflicto por la forma de conducir son los taxistas con las motos, y he de decir que em mi opinión los motoristas tendrían que tener preferencia, al no hacer paradas ante los autobues subidas y bajadas y no con gestionarlo recordemos que en el espacio de un vehículo pueden llegar a caber 6 motos.",YES,PREMISE,RESTATEMENT
3587-83420-0,"Pues no soy taxista, pero parece que tienes algo contra ellos.",YES,CLAIM,NONE
3587-83420-1,Y lo de que la moto ocupe menos lugar no tiene relación con al propuesta.,YES,CLAIM,NONE
3587-83420-2,Cualquier servicio público debe tener prioridad sobre uno privado.,YES,CLAIM,NONE
3587-83420-3,Y recuerda que una moto contamina tanto como un coche y cabe menos gente.,YES,CLAIM,NONE
3587-83420-4,"No son problemas de espacio, sino de salud pública.",YES,CLAIM,NONE
3587-83420-5,Mejor una bicicleta o andar que cualquier cosa a motor.,YES,PREMISE,PRECISION
3587-35864-0,Los autobuses son los vehículos de la vía que Mejor pueden Proteger la Seguridad de un ciclista.,YES,CLAIM,NONE
3587-35864-1,Sabemos que los ciclistas son personas que utilizan un medio de transporte con escasos sistemas de protección al conductor que viaja a una velocidad media de 25 Km/h por la vía.,YES,PREMISE,ADDITION
3587-35864-2,En este momento en la mayoría de los itinerarios urbanos en bicicleta el ciclista tiene tre posibilidades: 1 ir por la acera.,YES,CLAIM,NONE
3587-35864-3,2 ir por el carril autobús.,YES,CLAIM,NONE
3587-35864-4,3 ir por la carretera con los demás vehículos a motor.,YES,CLAIM,NONE
3587-35864-5,El avance por la acera ouede ser lento y trabajoso para el ciclista cuando no peligroso para él y los demás usuarios.,YES,PREMISE,EXPLANATION
3587-35864-6,"El avance por carretera se hace más rápido, pero a cambio se entra en un juego potencialmente mortal a la vez que muy desigual con los demás usuarios; debido a diferente rango de velocidades y exposición personal en colisiones.",YES,PREMISE,EXPLANATION
3587-35864-7,Estamos en tiempos de adaptación y las bicicletas se imponen como una de las soluciones a problemas urbanos como la contaminación o el transporte.,YES,CLAIM,NONE
3587-35864-8,El carrilbus es un servicio público.,YES,CLAIM,NONE
3587-71244-0,"Los taxis entorpecen al realizar frecuentes paradas, las bicicletas sobre todo eléctricas o motos suelen ir a la velocidad adecuada aunque como se ha indicado no deberían circular por el carril autobús.",YES,CLAIM,NONE
3587-71244-1,Como propuesta que se haga como ya se hace es mejorable.,NO,SPAM,NONE
3587-71244-2,Más bien al contrario propondría que los carriles autobús sean válidos para bicicletas.,YES,CLAIM,NONE
3905-0-0,Multa motos excesivamente ruidosas,YES,CLAIM,NONE
3905-0-0,Debería multarse a aquellos motoristas que tengan las motos trucadas para que el ruido que hagan sea más alto.,YES,CLAIM,NONE
3905-37121-0,No a los ruidos.,NO,SPAM,NONE
3905-37121-1,"Reducir el número de decibelios permitido, en Aluche tenemos este problema votad.",YES,CLAIM,NONE
3905-37236-0,"A ver, esto ya se puede hacer.",NO,SPAM,NONE
3905-37236-1,"Si un vehículo circula emitiendo más decibelios de los permitidos, la policía podría multarle.",YES,CLAIM,NONE
3905-37236-2,No es necesaria iniciativa alguna para ello.,YES,PREMISE,OPPOSITION
3905-37236-3,Bastaría con hacer una campaña policial expresa dotando a los agentes de sonómetros homologados.,YES,PREMISE,ALTERNATIVE
3905-37314-0,"Al fin alguien que le pasa lo mismo, desde mi punto de vista el ruido en las motos no se esta persiguiendo porque no saben como definir la cantidad de Db que generan.",YES,CLAIM,NONE
3905-37314-1,"Es critica esta propuesta porque influye a muchos vecinos, si el veiculo empieza a hacer ruido en el número 1 de la castellana va a seguir haciendo ruido en el número 300 son muchos vecinos.",YES,PREMISE,CONDITION
3905-37314-2,"No hace falta ser extraordinariamente restrictivos, solo contra los excesos.",YES,PREMISE,RESTATEMENT
3905-37314-3,"Entiendo que hay dificultades, pero asumo que son menores teniendo en cuanta a la salud de cuantos vecinos afecta.",YES,CLAIM,NONE
3905-37346-0,"Deberían prohibir el ruido de los tubos de escape de las motos que a mi que vivo en un primer piso, en verano me obligan a estar con las ventanas cerradas.",YES,CLAIM,NONE
3905-37346-1,No se puede aguantar y da igual la hora para rugir en el semáforo que hay debajo de casa.,YES,PREMISE,EXPLANATION
3905-37528-0,"No es un problema de la policía, es una atribución perteneciente a la ITV y todos los vehículos tienen la obligación de pasar el examen.",YES,CLAIM,NONE
3905-37528-1,"Parece que la ciudad ha de ser un sitio mudo, aquí vivimos muchos y hay que transigir.",YES,CLAIM,NONE
3905-37528-2,"Que mi vecina la loca no grite de noche, que la seden Que el perro del bloque de al lado no ladre tan fuerte, que no haya perros de más de 20 cm de alto, que ladren flojito.",YES,PREMISE,EXEMPLIFICATION
3905-37528-3,"Que la niña de arriba no toque la flauta en la siesta, que la saquen del conservatorio.",YES,PREMISE,EXEMPLIFICATION
3905-37642-0,"Un sitio mudo no, pero sí un lugar lo más agradable posible.",YES,PREMISE,OPPOSITION
3905-37642-1,"Y estoy seguro de que tendrás que reconocer que las motos, especialmente las más pequeñas, pero no solo ellas, emiten un ruido muy molesto y, creo, fácilmente subsanable.",YES,CLAIM,NONE
3905-37642-2,"Si es la ITV la que tiene que poner los medios, fantástico, pero a quien haga ruido innecesario que se le sancione.",YES,CLAIM,NONE
3905-37642-3,Lamentablemente en este país si no es con sanciones que afecten al bolsillo no respetamos nada.,YES,CLAIM,NONE
3905-37642-4,"Por cierto, todos los ejemplos que pones en algún país europeo serían sancionables también.",YES,PREMISE,SIMILARITY
3905-40925-0,"Es evidente que hay un problema de ruido de motos, a veces insoportable y para unos vecinos más que para otros.",YES,CLAIM,NONE
3905-40925-1,Y usted cree que las motos que meten ruido han pasado la ITV ¿Quién controla ese problema?,YES,CLAIM,NONE
3905-40925-2,¿Ha visto a algún agente de movilidad multar a una moto ruidosa?,NO,SPAM,NONE
3905-40925-3,¿Cuál es para usted la mejor solución a este problema.,NO,SPAM,NONE
3905-37646-0,"Os paso este enlace con un bando que emitiço Tierno Galván a comienzos de los 80 sobre los ruidos en el que ya entonces mencionaba el ruido de máquinas de correr, que llaman motocicletas.",NO,SPAM,NONE
3905-40952-0,El problema que el nivel de ruido no pueden multar lo por la.,YES,CLAIM,NONE
3905-40952-1,Opinión del agente.,YES,CLAIM,NONE
3905-40952-2,Tienen que llevar la moto y no en ese momento.,NO,SPAM,NONE
3905-40952-3,Si no a los días.,NO,SPAM,NONE
3905-40952-4,Conclusión le quitan ese escape ruidoso ponen el de serie y la pasan completamente.,NO,SPAM,NONE
3905-40952-5,Para la itv pasa igual.,NO,SPAM,NONE
3905-40952-6,La regulación de los ruidos de escape no es igual para todos ya que según cada moto tienen un nivel de ruidos incluso hay algunos antiguos que no tienen límite por antigüedad.,YES,CLAIM,NONE
3905-40952-7,Y luego están las motos de 2t que hacen ruido y no hay tablas de control ya que cuando salieron a la venta no existían todas estas medidas.,YES,PREMISE,ADDITION
3905-81777-0,"El problema es que para algunos moteros, el ruido de su moto les parece música, pero solo a ellos.",YES,CLAIM,NONE
417-0-0,Gratuidad del tlf 010 Inf.,YES,CLAIM,NONE
417-0-1,Ayuntamiento y 092 Policía Local,YES,CLAIM,NONE
417-0-0,He llamado a estos números y me vino un recargo en la factura por no ser número gratuito ni fijo para mi sorpresa.,NO,SPAM,NONE
417-18534-0,Creo que no es necesario que sea gratuito.,YES,CLAIM,NONE
417-18534-1,Mucho 91 resulta incluido en las tarifas planas de fijo y existe uno para el 010 que es el 91 529 82 10 y de la policia municipal en vez del 092 creo que es el 917131440.,YES,PREMISE,PRECISION
417-18577-0,"Ya, pero.",NO,SPAM,NONE
417-18577-1,¿por qué unos no son gratuitos y los otros sí lo son?,NO,SPAM,NONE
417-18577-2,"En lugar de tener que buscarnos la vida en caso de emergencia, lo sensato es que los números sean cortos.",NO,SPAM,NONE
417-18577-3,"Y gratuitos, por el amor de dios.",NO,SPAM,NONE
417-18577-4,Seamos sensatos.,NO,SPAM,NONE
417-38358-0,Si tienes una emergencia tienes que llamar al 112 que es gratuito y engloba y coordina todos los servicios.,YES,CLAIM,NONE
417-38358-1,"El 010 es para hacer gestiones, no emergencias.",YES,PREMISE,PRECISION
417-18894-0,El 112 es gratuito.,NO,SPAM,NONE
417-18894-1,El 010 debería serlo.,NO,SPAM,NONE
417-23870-0,"Lo que yo pienso es que si llamo al 112 es una emergencia Bomberos, Sammur, Policia Nacional.",YES,CLAIM,NONE
417-23870-1,"092 es policía local por temas de ruidos o botellón, creo que no se debería saturar el 112 con este tipo de llamadas.",YES,PREMISE,PRECISION
417-25647-0,"Los servicios 080 092 están centralizados en el 112 De hecho, dentro de este servicio atiende personal de los bomberos, samur, policía local y nacional De hecho, yo he llamado al 112 por temas de ruidos, y han acudido policías municipales.",YES,CLAIM,NONE
417-19731-0,Apoyo la propuesta y te invito a que apoyes Mayor cuidado del centro de Madrid Gracias!.,NO,SPAM,NONE
417-21178-0,Yo os apoyo apoyarme.,NO,SPAM,NONE
417-21530-0,"A ver gente, el 010 es gratuito.",NO,SPAM,NONE
417-21530-1,"A mi vodafone me lo estaba cobrando, he llamado hoy y me han devuelto el importe cobrado.",YES,CLAIM,NONE
417-21530-2,"No es el ayuntamiento el que te cobra, es tu compañía de teléfono, por qué por si cuela.",YES,PREMISE,PRECISION
417-32153-0,Eso nos tienes que explicar cómo lo hiciste jejeje.,NO,SPAM,NONE
417-32153-1,Siempre que he llamado al 010 me han cobrado.,NO,SPAM,NONE
417-32153-2,"Eso sí, como una llamada local.",NO,SPAM,NONE
417-32168-0,Pues te lo explico.,NO,SPAM,NONE
417-32168-1,Tenía restringidas las llamadas al 010 entre otros números.,NO,SPAM,NONE
417-32168-2,"Llame a Vodafone y les pregunté si es gratuito, me dijeron que si, y me quitaron la restricción.",NO,SPAM,NONE
417-32168-3,"En la siguiente factura me cobraron varias de las llamadas, les llamé para quejarme y me devolvieron el importe.",NO,SPAM,NONE
417-32168-4,No me han vuelto a cobrar.,NO,SPAM,NONE
417-32168-5,El 010 es gratis.,NO,SPAM,NONE
417-32170-0,Muchísimas gracias por la información Seguro que a muchos más les vendrá bien.,NO,SPAM,NONE
417-74395-0,Entonces habría que llamar al Ministerio de Industria y que hagan algo.,YES,CLAIM,NONE
417-74395-1,No puede ser que el ciudadano tenga que dedicar constantemente su tiempo a reclamar estas cosas.,YES,PREMISE,REASON
417-84189-0,"No es gratuito, se cobra como una llamada local, pero al ser un número de marcación corta los operadores telefónicos no lo reconocen como llamada local y, por ello, te lo cobran aunque en tu tarifa estuvieran incluidas las llamadas a fijos.",YES,PREMISE,OPPOSITION
417-24423-0,"Apoyo tu propuesta, un saludo.",NO,SPAM,NONE
417-24976-0,Si no puede ser gratuito como el 112 al menos que sea como una llamada local desde fijo o móvil.,YES,CLAIM,NONE
417-25773-0,Tenemos que fomentar esta web en las redes sociales cada uno de nosotros para que las propuestas puedan alcanzar el número de votos necesario.,NO,SPAM,NONE
417-25773-1,"A día de hoy la propuesta más votada tiene 2700 votos, por lo que el total de visitantes únicos desde que se abrió el día 15092015 no creo que llegue a 7000 Hay que multiplicar esta cifra fomentando cada uno de nosotros la web en redes sociales para alcanzar el objetivo.",NO,SPAM,NONE
417-25773-2,Gracias y saludos.,NO,SPAM,NONE
417-84454-0,"Tienes toda la razón, en el bar o en los corrillos, hablamos mucho, pero a la hora de implicarnos, somos más perezosos.",NO,SPAM,NONE
417-26408-0,Una propuesta a seguir: .,NO,SPAM,NONE
417-33130-0,"No sé si lo han dicho ya, pero el servicio 010 de Madrid también funciona llamando al 915 298 210.",NO,SPAM,NONE
417-33336-0,Añado otra propuesta diferente.,NO,SPAM,NONE
417-33516-0,Por favor apoya esta propuesta: .,NO,SPAM,NONE
417-33976-0,Estimados votantes de podemos: no hay nada gratis.,NO,SPAM,NONE
